,tid,tname,title,desc,duration,stat,dynamic,rcmd_reason,bvid,owner,dimension,pub_location
7,47,短片·手书·配音,年过完了,-,64,"{'aid': 778421307, 'view': 194677, 'danmaku': 467, 'reply': 233, 'favorite': 3781, 'coin': 4830, 'share': 166, 'now_rank': 0, 'his_rank': 0, 'like': 29169, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1vy4y197Hz,"{'mid': 526982452, 'name': '奋斗吧熊卷', 'face': 'https://i1.hdslb.com/bfs/face/6260557ea81656b3e9c8a757df0138d02ae9dd76.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",福建
8,218,喵星人,真实记录我的猫撸我,过年回家十几天留它独自在市里，昨天刚到家时，它看见我有点懵，不过认出我之后就变成这样了！从来没这么粘人过,216,"{'aid': 863485304, 'view': 497587, 'danmaku': 566, 'reply': 822, 'favorite': 5287, 'coin': 1127, 'share': 5220, 'now_rank': 0, 'his_rank': 0, 'like': 28305, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1wG4y1X7Ne,"{'mid': 382683628, 'name': '大冰啊-', 'face': 'https://i1.hdslb.com/bfs/face/0541c662ddc8f04e516532f761b1812b411a9e27.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",湖北
9,172,手机游戏,毫无底线！试玩盗版地铁跑酷，建议下架！,,184,"{'aid': 820781240, 'view': 5287745, 'danmaku': 2036, 'reply': 502, 'favorite': 52647, 'coin': 3783, 'share': 613, 'now_rank': 0, 'his_rank': 30, 'like': 118516, 'dislike': 0}",毫无底线！试玩盗版地铁跑酷，建议下架！,"{'content': '', 'corner_mark': 0}",BV1m34y1Z7ET,"{'mid': 429741851, 'name': '大老师Sam', 'face': 'https://i2.hdslb.com/bfs/face/e87c02602a677476b0f2b3b270b970dbd9826628.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",江苏
10,21,日常,漠河零下52度，我家零下44度，半夜起来烧火墙，洗脸盆冻碎了,东北寒冷地区生活记录,587,"{'aid': 693475670, 'view': 795310, 'danmaku': 2844, 'reply': 3040, 'favorite': 1164, 'coin': 1140, 'share': 1269, 'now_rank': 0, 'his_rank': 0, 'like': 19855, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1m24y1z7iT,"{'mid': 259089659, 'name': '青旋大海', 'face': 'http://i2.hdslb.com/bfs/face/079db3ff2eb4432e82dda62945453feabd02b833.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",内蒙古
11,71,综艺,前练习生大胆开麦！为什么内娱没有真正的练习生！,,333,"{'aid': 650962583, 'view': 500511, 'danmaku': 2059, 'reply': 1502, 'favorite': 4382, 'coin': 10438, 'share': 849, 'now_rank': 0, 'his_rank': 0, 'like': 43193, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV14Y4y1R7pF,"{'mid': 383674468, 'name': '智命男孩', 'face': 'https://i1.hdslb.com/bfs/face/47dd51b958454ace67c85598c7dc9b121b289855.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",山东
12,76,美食制作,私信我最多的一道菜！假期的最后一顿我教你们了！把子肉～,,189,"{'aid': 905987504, 'view': 229835, 'danmaku': 209, 'reply': 346, 'favorite': 7676, 'coin': 2145, 'share': 607, 'now_rank': 0, 'his_rank': 0, 'like': 25423, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1ZM4y1X7ef,"{'mid': 504648459, 'name': '安秋金', 'face': 'https://i0.hdslb.com/bfs/face/951fe1f2367a587b43899d4ec2bda4b2590311cb.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",四川
13,95,数码,恰饭赚的钱，全用来买它了？！【怪东西分享2.0】,新的一年，我又买了这些奇奇怪怪的东西...这次我们发起了一个怪东西征集活动，如果你有任何的怪东西想要和我们分享，可以把你的怪东西投稿到>>https://public.ysjf.com/static/pwa/index.html#/submitImage，也可以带上活动话题#分享你的怪东西到B站投稿～,652,"{'aid': 265996512, 'view': 619979, 'danmaku': 3541, 'reply': 709, 'favorite': 5128, 'coin': 11771, 'share': 834, 'now_rank': 0, 'his_rank': 0, 'like': 57164, 'dislike': 0}",血亏还是赚了？,"{'content': '', 'corner_mark': 0}",BV1EY411Q7AR,"{'mid': 946974, 'name': '影视飓风', 'face': 'https://i0.hdslb.com/bfs/face/c1733474892caa45952b2c09a89323157df7129a.jpg'}","{'width': 4096, 'height': 2048, 'rotate': 0}",浙江
14,172,手机游戏,【原神】如何弄脏你的纳西妲（小草神黑化）,对bug感兴趣的话可以点个关注哦(・ω< )★,136,"{'aid': 608485547, 'view': 499912, 'danmaku': 1494, 'reply': 1490, 'favorite': 2964, 'coin': 730, 'share': 2959, 'now_rank': 0, 'his_rank': 0, 'like': 45065, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1T84y1L7ym,"{'mid': 281172076, 'name': '覆雪之下--', 'face': 'https://i1.hdslb.com/bfs/face/53972c2547e091c2c528834c0e63518bdf416d13.jpg'}","{'width': 2848, 'height': 1600, 'rotate': 0}",江西
15,241,娱乐杂谈,流浪地球2挺气人的，气死你得了,流浪地球2我看了,2332,"{'aid': 990956853, 'view': 643664, 'danmaku': 7764, 'reply': 3766, 'favorite': 3493, 'coin': 5075, 'share': 931, 'now_rank': 0, 'his_rank': 0, 'like': 30099, 'dislike': 0}",流浪地球2挺气人的,"{'content': '', 'corner_mark': 0}",BV1Hx4y177Yv,"{'mid': 352746284, 'name': '汪海林', 'face': 'https://i2.hdslb.com/bfs/face/ab963e3daf14a5c07f51868175b4d9f940d06a11.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",江西
16,168,国产原创相关,马村长《哥的炉子碎了》完整版MV来了！马村长的怨念！【自制MV】,"不想凉了！大家投两个币支持一下吧！
点赞破五千肝全员燃向混剪！！
【视频素材】：《一人之下第五季》、《一人之下第四季》
【音乐素材】：哥的炉子碎了
审核大大辛苦了！给点流量吧，求求了！！",101,"{'aid': 820908510, 'view': 181499, 'danmaku': 218, 'reply': 330, 'favorite': 3487, 'coin': 3213, 'share': 1706, 'now_rank': 0, 'his_rank': 0, 'like': 15112, 'dislike': 0}",马村长《哥的炉子碎了》完整版MV来了！马村长的怨念！,"{'content': '', 'corner_mark': 0}",BV1434y1f7Ku,"{'mid': 175333301, 'name': '哇周某人', 'face': 'https://i2.hdslb.com/bfs/face/c3af03a3310797219aba4acafec92a78217dbf90.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",福建
17,212,美食侦探,真不错，第一次吃秘鲁菜给我惊艳到了！,,130,"{'aid': 693437005, 'view': 682812, 'danmaku': 496, 'reply': 420, 'favorite': 1647, 'coin': 582, 'share': 196, 'now_rank': 0, 'his_rank': 0, 'like': 74986, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1q24y1z7Js,"{'mid': 662658732, 'name': '玲子reiko-', 'face': 'https://i0.hdslb.com/bfs/face/a8d629cf26aadac92df23448177860842cc8e133.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",湖北
18,172,手机游戏,魈宝脚够不着地板，于是被做成了会晃jio的动图,不敬仙师！,11,"{'aid': 265989137, 'view': 759744, 'danmaku': 292, 'reply': 729, 'favorite': 27829, 'coin': 4112, 'share': 10725, 'now_rank': 0, 'his_rank': 84, 'like': 133405, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1xY411Q7K4,"{'mid': 2015861196, 'name': '小鱼点原神', 'face': 'https://i0.hdslb.com/bfs/face/cd540ce6c4616826441b3077c06338c1427ff3e9.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",广东
19,138,搞笑,《捧杀》,端一杯开水路过变成碧螺春了,80,"{'aid': 308305956, 'view': 1001833, 'danmaku': 311, 'reply': 482, 'favorite': 1414, 'coin': 1606, 'share': 717, 'now_rank': 0, 'his_rank': 0, 'like': 71512, 'dislike': 0}",麻将不能三缺一,"{'content': '', 'corner_mark': 0}",BV1JA411k7GA,"{'mid': 471827265, 'name': '白婉晴', 'face': 'https://i0.hdslb.com/bfs/face/88dd680895256eeafb9128cfeefe660d8c8cf0da.jpg'}","{'width': 2160, 'height': 3840, 'rotate': 0}",湖南
0,17,单机游戏,什么是建筑大师？他说...,"策划很久的一个小片子
也算是一个22年总结向的视频
感谢22年这么多和我相遇，喜欢我的小伙伴
真的非常感谢大家
爱你们

如果觉得有趣的话
请一定一定要三连啊",177,"{'aid': 435855909, 'view': 507986, 'danmaku': 1522, 'reply': 879, 'favorite': 11334, 'coin': 11697, 'share': 752, 'now_rank': 0, 'his_rank': 62, 'like': 114579, 'dislike': 0}",也算是一个22年总结向的视频，感谢一直支持我的大家 谢谢！,"{'content': '', 'corner_mark': 0}",BV1Q3411R7Sh,"{'mid': 23620015, 'name': '六月Aurora', 'face': 'https://i1.hdslb.com/bfs/face/5f22aeca9bc26fd8e702b6e2af75c545f2f6dd1c.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",陕西
1,17,单机游戏,快逃！恐怖的村子竟肢解活人用来祭祀！村民们想把我做成九转大肠！全新国产恐怖游戏《僭越：无光之日》正式版 全流程实况通关视频,游戏名：僭越 无光之日 全新国产恐怖游戏，之前做过试玩版，这次是正式版。,12516,"{'aid': 435878416, 'view': 60099, 'danmaku': 764, 'reply': 143, 'favorite': 1399, 'coin': 1689, 'share': 103, 'now_rank': 0, 'his_rank': 0, 'like': 3929, 'dislike': 0}",今天给大家带来的游戏是之前做过试玩版的国产恐怖游戏《僭越：无光之日》的正式版~游戏里面BUG和闪退很多，能通关着实是不容易。可以的话大家多多三连支持一下，谢谢大家！,"{'content': '', 'corner_mark': 0}",BV1m3411R7Yt,"{'mid': 733871, 'name': '友利奈绪大魔王丶', 'face': 'https://i2.hdslb.com/bfs/face/7bf9bd36ee171fd368cc30b89ccffb840654f455.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",辽宁
2,17,单机游戏,原魔演唱会,,41,"{'aid': 905791472, 'view': 1169866, 'danmaku': 622, 'reply': 853, 'favorite': 41327, 'coin': 12942, 'share': 16200, 'now_rank': 0, 'his_rank': 46, 'like': 196974, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1xP4y1z7rT,"{'mid': 1906414750, 'name': '乱世在摸鱼', 'face': 'https://i1.hdslb.com/bfs/face/07398beb6bfc0b9ab258095dfae02afe0ef990cf.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",河北
3,21,日常,【第二十六赛季·排位珍宝】稀世随身物品及奇珍随身物品的游戏内效果展示视频爆料！2月2日见~#第五人格#,"【第二十六赛季·排位珍宝】稀世随身物品及奇珍随身物品的游戏内效果展示视频爆料！2月2日见~
#第五人格#",57,"{'aid': 735982858, 'view': 173066, 'danmaku': 514, 'reply': 1593, 'favorite': 755, 'coin': 643, 'share': 5493, 'now_rank': 0, 'his_rank': 0, 'like': 17653, 'dislike': 0}","【第二十六赛季·排位珍宝】稀世随身物品及奇珍随身物品的游戏内效果展示视频爆料！2月2日见~
#第五人格#","{'content': '', 'corner_mark': 0}",BV17D4y1J74e,"{'mid': 211005705, 'name': '网易第五人格手游', 'face': 'https://i0.hdslb.com/bfs/face/41e6c7cba88f9aecd5531c203b8670ea821b4a37.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",广东
4,242,粉丝创作,【小潮tEam】赌一个币，你没见过这么帅的《就要做挑战》mv！,"是粉丝自剪mv啦——
剪了好久！如果喜欢记得一键三连哦！",201,"{'aid': 480852311, 'view': 120614, 'danmaku': 400, 'reply': 264, 'favorite': 6877, 'coin': 5932, 'share': 246, 'now_rank': 0, 'his_rank': 0, 'like': 12733, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1aT411y7pG,"{'mid': 1727097670, 'name': '沿海鱼_', 'face': 'https://i1.hdslb.com/bfs/face/2394e498b9dc49196eab2c6edc4e1b3b6f9b9b84.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",北京
5,168,国产原创相关,在世人眼里，你是一个大反派，可记忆被曝光后，事情反转了【11】,"本系列改编自番茄小说的《我独自拯救一切》
如果想提前看完剧情的，可以先去番茄小说看完
如果愿意耐心等等，我也会更新到完结，就酱~大家新年快乐~",456,"{'aid': 820904547, 'view': 213283, 'danmaku': 944, 'reply': 814, 'favorite': 2775, 'coin': 6507, 'share': 266, 'now_rank': 0, 'his_rank': 0, 'like': 19795, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1x34y1f7cw,"{'mid': 654552, 'name': '圆桌动漫', 'face': 'https://i0.hdslb.com/bfs/face/bb8888e45025b8a728bb9c6ed3df8430c86df3e8.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",上海
6,254,亲子,回乡过年，第一次看到舅舅,-,39,"{'aid': 265893788, 'view': 465859, 'danmaku': 238, 'reply': 511, 'favorite': 2612, 'coin': 3134, 'share': 2394, 'now_rank': 0, 'his_rank': 0, 'like': 41152, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1oY411D79t,"{'mid': 287327280, 'name': '-一颗肉丸子-', 'face': 'https://i0.hdslb.com/bfs/face/c1e165ea096f40cc4700b559217a5d6384310d2b.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",安徽
7,233,极客DIY,自研无人机集群？理工男的大学生活也可以很精彩！,"做这个项目可以说是我整个大学生涯中最有意义的事情了，
两年来能坚持做完很不容易，在这里真的很感谢一路过来指导我的老师，还有帮助我的同学们。

开源地址：https://github.com/Excitablecell/GEARdrones

参考文献：
[1] Guo K, Xie L. INFRASTRUCTURE-FREE COOPERATIVE RELATIVE LOCALIZATION FOR UAVS IN GPS-DENIED ENVIRONMENTS[J]. International Jo",365,"{'aid': 650775154, 'view': 151870, 'danmaku': 241, 'reply': 417, 'favorite': 3328, 'coin': 4931, 'share': 1011, 'now_rank': 0, 'his_rank': 0, 'like': 9810, 'dislike': 0}",路漫漫其修远兮,"{'content': '', 'corner_mark': 0}",BV1JY4y1o76U,"{'mid': 33979792, 'name': '亢体造梦', 'face': 'https://i1.hdslb.com/bfs/face/7281da68a09a6400638113b69b5a15cd5ddec4b1.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",新加坡
8,27,综合,【02版火影】火影原版片段，极致奢华场面,重发一次。。。封面有点恶搞 哈哈哈哈,236,"{'aid': 393477027, 'view': 361010, 'danmaku': 694, 'reply': 430, 'favorite': 2602, 'coin': 5086, 'share': 2220, 'now_rank': 0, 'his_rank': 0, 'like': 18193, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1od4y1W7bG,"{'mid': 325159039, 'name': '白小纯2019', 'face': 'https://i1.hdslb.com/bfs/face/a009430e6e4b4d47a5d8c1f13a0e0a325d63a6ba.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",海南
9,31,翻唱,童言无忌阿！！《真·丝袜奶茶》,《哪里都是你》翻唱,196,"{'aid': 608411454, 'view': 291735, 'danmaku': 539, 'reply': 231, 'favorite': 3277, 'coin': 518, 'share': 196, 'now_rank': 0, 'his_rank': 0, 'like': 29688, 'dislike': 0}",我妹妹可爱吗？,"{'content': '', 'corner_mark': 0}",BV1e84y177Yk,"{'mid': 3493074483284470, 'name': '榴莲阿呀', 'face': 'https://i1.hdslb.com/bfs/face/2ba5ac5e103fcb2774ca3a4629328e1a43c9f6f4.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",浙江
10,171,电子竞技,清  屏  流  关  羽,"这期氛围偏欢乐向，爽就完事啦！  

五杀的时候发现这局没录，真是服了  ˃̣̣̥᷄⌓˂̣̣̥᷅

BGM：MC HotDog 热狗 - 寂寞の水怪",230,"{'aid': 565994471, 'view': 494370, 'danmaku': 356, 'reply': 889, 'favorite': 778, 'coin': 1024, 'share': 122, 'now_rank': 0, 'his_rank': 0, 'like': 31778, 'dislike': 0}",芜湖！,"{'content': '', 'corner_mark': 0}",BV1Wv4y167WQ,"{'mid': 8673025, 'name': 'Dream_20min', 'face': 'https://i1.hdslb.com/bfs/face/16a89f99af822c7e11eb7f751772df588ddc3bad.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",浙江
11,212,美食侦探,小紧张的虫虫私下最爱哪家餐厅？接地气的爆辣土菜馆，下饭一绝！,,489,"{'aid': 393066630, 'view': 1091854, 'danmaku': 13097, 'reply': 1881, 'favorite': 6093, 'coin': 23949, 'share': 1866, 'now_rank': 0, 'his_rank': 58, 'like': 87191, 'dislike': 0}",小紧张的虫虫私下最爱竟是这家餐厅？,"{'content': '', 'corner_mark': 0}",BV1od4y1V76A,"{'mid': 485704862, 'name': '哇塞几张', 'face': 'https://i2.hdslb.com/bfs/face/51ed4ee5cf10364e1eb12cb5746acdbbf0ad3ee9.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",湖南
12,216,鬼畜剧场,满配唐僧误入大观园,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,295,"{'aid': 223364513, 'view': 2442586, 'danmaku': 3670, 'reply': 1392, 'favorite': 25123, 'coin': 25490, 'share': 11199, 'now_rank': 0, 'his_rank': 10, 'like': 219386, 'dislike': 0}",快起来悟空，我们去把大观园烧成灰,"{'content': '', 'corner_mark': 0}",BV13841137WS,"{'mid': 3066511, 'name': '特效小哥studio', 'face': 'https://i1.hdslb.com/bfs/face/6ec724a9cccb64d4e93dc1c25aea6608ac72abde.gif'}","{'width': 1440, 'height': 1080, 'rotate': 0}",浙江
13,172,手机游戏,明日方舟Win11 PC 细节美化主题包，放心用不社死,"使用素材：
明日方舟官方CG图、养成材料icon",159,"{'aid': 650922172, 'view': 208250, 'danmaku': 35, 'reply': 756, 'favorite': 14751, 'coin': 11344, 'share': 1794, 'now_rank': 0, 'his_rank': 0, 'like': 18762, 'dislike': 0}",新主题来了，冲鸭！,"{'content': '', 'corner_mark': 0}",BV1VY4y1R7y2,"{'mid': 173687679, 'name': '鲨柿笔亚', 'face': 'https://i0.hdslb.com/bfs/face/58df2e340caa232f1fc6d9b8263a2035888bfe03.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",重庆
14,184,预告 资讯,《深海》曝海獭彩蛋，陪你发现生活的微亮瞬间！,新年第一治愈！奇幻心灵巨制《深海》海獭彩蛋发布！彩蛋以“奶音”海獭的视角，诠释影片“粒子”特效背后温暖含义：五彩粒子就像“微亮瞬间”，留住我们对生活的期待。影片票房已破4亿，剧情获家长点赞“为人父母更应关注”。电影《深海》正在热映中！,156,"{'aid': 608479577, 'view': 71489, 'danmaku': 245, 'reply': 545, 'favorite': 2382, 'coin': 3312, 'share': 2605, 'now_rank': 0, 'his_rank': 0, 'like': 10218, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1584y1L7hd,"{'mid': 30647063, 'name': '彩条屋官方', 'face': 'http://i2.hdslb.com/bfs/face/c148e21793db5bd595f9ea5153e66b4225cae65b.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",北京
15,138,搞笑,回村后的蓝色妖姬,好喜欢在家里的感觉 欢迎大家来玩,68,"{'aid': 523374517, 'view': 841127, 'danmaku': 433, 'reply': 387, 'favorite': 5157, 'coin': 1051, 'share': 324, 'now_rank': 0, 'his_rank': 0, 'like': 80728, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1QM411q754,"{'mid': 1129197064, 'name': '皮小浪呀', 'face': 'https://i1.hdslb.com/bfs/face/b9ce678e41a9fc05ee00682575b94fe90b99cd72.jpg'}","{'width': 1080, 'height': 1920, 'rotate': 0}",四川
16,208,校园学习,这张天天“过目就忘”的封面图片，是在什么时候拍摄的？来听听地理分析！,-,86,"{'aid': 523320962, 'view': 1237420, 'danmaku': 1426, 'reply': 1273, 'favorite': 29667, 'coin': 1663, 'share': 5274, 'now_rank': 0, 'his_rank': 73, 'like': 135791, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1vM411q7Ji,"{'mid': 1903016091, 'name': '热爱干饭饭', 'face': 'https://i0.hdslb.com/bfs/face/5b9a20360f28586f03ce898adfd359e4d8ddaa85.jpg'}","{'width': 3840, 'height': 2160, 'rotate': 0}",湖南
17,172,手机游戏,【敌我忍者】最初生の一集,"还有很多素材没上,再继续剪下去这个月就不能更新了,实在太忙了,新年专辑也没时间做出来,从新建文件夹开始剩余的时间就只够我2选1了,新春专辑下次一定吧.下期有迈特凯,在剪辑的空档期我也会尽量投稿一些简单的视频",1048,"{'aid': 778437631, 'view': 306437, 'danmaku': 1278, 'reply': 442, 'favorite': 4236, 'coin': 7005, 'share': 1252, 'now_rank': 0, 'his_rank': 0, 'like': 29242, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1Dy4y19741,"{'mid': 181030219, 'name': '肚脐丶次元梦', 'face': 'https://i1.hdslb.com/bfs/face/63389cf9a1ab750c5cf678ec7cd99c5418919a2c.jpg'}","{'width': 3840, 'height': 2160, 'rotate': 0}",安徽
18,216,鬼畜剧场,啥也没做，满意了吧？,保留盘子原本的味道！,79,"{'aid': 565899675, 'view': 536918, 'danmaku': 622, 'reply': 585, 'favorite': 6717, 'coin': 3410, 'share': 5948, 'now_rank': 0, 'his_rank': 0, 'like': 39610, 'dislike': 0}",#鬼畜##九转大肠##搞笑#经过反复练习，终于没有任何异味了！！,"{'content': '', 'corner_mark': 0}",BV1iv4y1k7Kj,"{'mid': 8194298, 'name': '阿攸丶', 'face': 'https://i2.hdslb.com/bfs/face/1be1eeca08bed8a45c8d83d3a2dd92aeaf3b5e9d.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",浙江
19,161,手工,为了恭迎伍六七第四季开播，我交了一个四年没人交的作业,在这@才疏学浅的才浅 老师！来收作业！！,159,"{'aid': 565786372, 'view': 908119, 'danmaku': 892, 'reply': 1036, 'favorite': 7804, 'coin': 11583, 'share': 350, 'now_rank': 0, 'his_rank': 76, 'like': 123596, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV1gv4y1k7B2,"{'mid': 499408994, 'name': '补觉的晴恋同学', 'face': 'https://i2.hdslb.com/bfs/face/e114acd7b5c922ec3a6b97f5171ef7e99307ed63.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",浙江
0,172,手机游戏,散兵斩杀博士，柯莱观战,模型、场景、动作:mihoyo,62,"{'aid': 480931400, 'view': 234132, 'danmaku': 1039, 'reply': 862, 'favorite': 8744, 'coin': 2333, 'share': 3581, 'now_rank': 0, 'his_rank': 0, 'like': 38148, 'dislike': 0}",,"{'content': '', 'corner_mark': 0}",BV11T411y7aR,"{'mid': 3493116763965543, 'name': '一只正经的摩拉克斯', 'face': 'https://i0.hdslb.com/bfs/face/af4f98c5bfe701c22e268ace9f9208b6f132bb7a.jpg'}","{'width': 1920, 'height': 1080, 'rotate': 0}",广西
